Day,median,ci_low,ci_high
1.0,1.4804075933628282,1.378807334426375,1.5902200442116021
2.0,1.4785151835251527,1.3772942528234076,1.587883182501804
3.0,1.4782855349102202,1.3771379505147485,1.5873280653943826
4.0,1.47769941106068,1.3769851953738335,1.5861248902644052
5.0,1.4772477363819514,1.3768355717421363,1.5850292642891581
6.0,1.476414612766122,1.3765207992578345,1.5840851889611374
7.0,1.475571211391939,1.3760115506389161,1.5832765290926887
8.0,1.4746604352626664,1.3758153009718046,1.5826023008474805
9.0,1.4737645982109953,1.3753486882721766,1.581212749838551
10.0,1.4726412061417817,1.3746507276834208,1.579457501626257
11.0,1.471322142206756,1.3739862745461,1.5759288853107352
12.0,1.4695905029508822,1.3734928231028283,1.5735426945753266
13.0,1.4675939135159315,1.3725278959276244,1.5702565396642711
14.0,1.4653129387964032,1.3715345358729567,1.5657736937140208
15.0,1.462407673567802,1.3704597295791365,1.5595523184446662
16.0,1.4586746687087304,1.3683607739090367,1.5512717175857278
17.0,1.4540084781263447,1.366225757447077,1.5389274347284363
18.0,1.4486209743140244,1.3632220673445195,1.5302075924320295
19.0,1.4414888876765928,1.3601082012872447,1.5184106813958633
20.0,1.4326841007467945,1.3559484362230172,1.5032140629896398
21.0,1.4223647734262266,1.3527120390253113,1.4859685888359828
22.0,1.4105989005349837,1.3475502995627064,1.469013486123539
23.0,1.3970303807953075,1.339130045067397,1.449967699182888
24.0,1.3804907258740426,1.3255720796648731,1.4309105694138278
25.0,1.3630826635613569,1.3012907585357254,1.4135014103832209
26.0,1.3429470240174184,1.266856643135247,1.3960557410872192
27.0,1.3230321787666275,1.2302526303288421,1.3794767858635337
28.0,1.299607458237019,1.1865604035039439,1.3619846333547738
29.0,1.2738433820568025,1.1464270449718121,1.3449056756000157
30.0,1.245882060510557,1.1069350904845654,1.325907730984526
31.0,1.2164075719763718,1.0656896477303734,1.3096727710295737
32.0,1.184546989492819,1.0278982958920135,1.2920907129993213
33.0,1.1513596621548197,0.9913031492164697,1.2735139834796467
34.0,1.1190568913549757,0.9623944458136755,1.2521670561247724
35.0,1.0869709591170928,0.940506027874985,1.2271262183398037
36.0,1.0566429885889723,0.9246737114253816,1.2050607359884906
37.0,1.0276653208786612,0.9159748949502935,1.1811640929520224
38.0,1.002411568335692,0.9148455519059021,1.1566989018662663
39.0,0.9815633953392059,0.9154392559802722,1.1343135934453743
40.0,0.9662693180850667,0.9188248333423041,1.1102282723769135
41.0,0.958762892331134,0.9237862841114561,1.0886387033203557
42.0,0.9556183441490429,0.929615597654938,1.0670519179673377
43.0,0.9562159533786716,0.9339604236533545,1.0456930939151257
44.0,0.9590273496141537,0.9396635546051847,1.0274174909002152
45.0,0.9636453291198038,0.9460339913615858,1.0162348434276933
46.0,0.9692546927486407,0.9506802806295455,1.0127391154925838
47.0,0.9754402255963004,0.9571915846507016,1.0196269884350142
48.0,0.981545899750614,0.9625932828835101,1.0300112767343876
49.0,0.9885103253190048,0.9665942679272771,1.0405077754042449
50.0,0.9956089924398994,0.9720191420270701,1.047124358304762
51.0,1.0039336845171523,0.9778650922051274,1.0523350385522496
52.0,1.0112522678208864,0.9812609027169171,1.055468937404571
53.0,1.017859569709369,0.9851081456414498,1.055964706171513
54.0,1.0231672914250487,0.989243120218513,1.0567657879881074
55.0,1.0274170276429397,0.9926502474224939,1.0559823169159068
56.0,1.0304560351371257,0.9975561406668374,1.0539458601783596
57.0,1.032512540118885,1.0012362026637678,1.0530931434573652
58.0,1.0332341821455726,1.0055762534069532,1.050442873965446
59.0,1.03343344038468,1.0089697551937016,1.0486091723849018
