Day,median,ci_low,ci_high
1.0,0.0,0.0,0.0
2.0,0.002594935090617645,0.0020625125686031284,0.0030845319180350635
3.0,0.002664310807712067,0.00196265327225372,0.0036547943556251464
4.0,0.0029892510260772776,0.002158024368982492,0.004027221520321975
5.0,0.003300154388394594,0.002375789786178134,0.004495416891556752
6.0,0.0036425993965856773,0.0025883265755756546,0.005056241692282889
7.0,0.00403244496665045,0.002781098963944209,0.0056804623942647405
8.0,0.004455990303501078,0.0029871949971179684,0.0065209464437320265
9.0,0.004960459762470615,0.0032419183656941285,0.0074267870909465895
10.0,0.005543144526142713,0.003537047945891114,0.0084720600878224
11.0,0.006237052853287406,0.003916207589144266,0.009944557253919073
12.0,0.00702721852034538,0.004182326147036994,0.01140444464280857
13.0,0.007882383117727348,0.004563849267397317,0.013197631007411186
14.0,0.008933914750797606,0.004960355447802468,0.015320228474987261
15.0,0.01018757016561686,0.005577244073445694,0.017922906073754078
16.0,0.012219521245317277,0.006612661091617149,0.021856983005024266
17.0,0.01459912154247614,0.007351591245148693,0.02680406970817825
18.0,0.017585837177073183,0.008408429697199531,0.03328488878727412
19.0,0.02096268852528657,0.00981416211890993,0.040682808718600194
20.0,0.02511101872309343,0.011694046495562962,0.04975601801564508
21.0,0.03010160498796577,0.013487808029053892,0.06089737784368688
22.0,0.03596811683558235,0.015441619058781452,0.07397823336138458
23.0,0.04313039795842333,0.018286574700868072,0.09047937281808126
24.0,0.0515862711916209,0.021080727979608603,0.10925014466596034
25.0,0.060814188851008755,0.024777041556279106,0.12969350606052726
26.0,0.0720952062270474,0.02870338211787611,0.15392959898198014
27.0,0.08521491104374246,0.03324506915444362,0.17939757838165848
28.0,0.1000610922929496,0.038345335646447334,0.20757499836845655
29.0,0.11636253864832799,0.0451148374307067,0.2358438689511734
30.0,0.13422606907219548,0.05335248103781596,0.2657026547987465
31.0,0.15383423259692247,0.06224374139225744,0.294054993208376
32.0,0.1740988067774735,0.07143029815615116,0.3230029871105365
33.0,0.19577480352582396,0.08102899128961905,0.347038842194264
34.0,0.21759961289936422,0.09365890148206962,0.3699787135378075
35.0,0.24021771393587577,0.10547669378571133,0.3898015255364594
36.0,0.2612718700871561,0.12063835878031062,0.40476976592220165
37.0,0.2826659317314636,0.134027924878304,0.4157121514380471
38.0,0.303104958395089,0.15101695925504688,0.4219648612536537
39.0,0.321455941081474,0.17011016670251003,0.42403790901888583
40.0,0.3357247168709272,0.18568331097579335,0.4260394942567414
41.0,0.3473933678105524,0.20301795358869837,0.4232610334301034
42.0,0.3521731422274119,0.21896915449558213,0.4193812663166046
43.0,0.35539935650558363,0.23334874261997496,0.41451495735489174
44.0,0.35573702420855535,0.2474441607056748,0.4087373451040678
45.0,0.3547742143402054,0.2601690202065449,0.4025444364200919
46.0,0.35137264874840657,0.27104312735352165,0.3973612584422943
47.0,0.34638151988477694,0.2798538601302142,0.3901954934653803
48.0,0.3405921994766491,0.2833193413562732,0.38095091378206125
49.0,0.3348541334719763,0.28469813088272033,0.373583918048961
50.0,0.3291772297764496,0.28333540430040666,0.36628464416710177
51.0,0.32365563904627476,0.2822229825512714,0.36067609036415255
52.0,0.31852263512294,0.2794380280878259,0.3543437685958991
53.0,0.3135205951705766,0.2776234421622358,0.3498807342974474
54.0,0.3100189043702446,0.2754692546992967,0.3456692366298926
55.0,0.30688163023714143,0.2725068339983034,0.3449197168069363
56.0,0.30386683521935587,0.2687777329253989,0.34289967692705386
57.0,0.30183509110750506,0.26649579346182795,0.34164319086327
58.0,0.30078716534755345,0.2628917580083796,0.3431182994914757
59.0,0.2997217006888987,0.2611014555362421,0.34457053032026874
