Day,median,ci_low,ci_high
1.0,2.075089886439251,1.815221400348422,2.422189303706966
2.0,2.0729437204849592,1.8140835779616928,2.4187135990727078
3.0,2.070246772937178,1.812913685722526,2.4131780553602926
4.0,2.0669271820796995,1.8115524161462593,2.4050081965031564
5.0,2.06305443719216,1.8097008297216657,2.393827744351423
6.0,2.058418905161572,1.807116962902617,2.3797080511787363
7.0,2.0514791280160782,1.8043355996184283,2.365132162566007
8.0,2.0416383573059376,1.8003761766892363,2.3481232151212015
9.0,2.0302679533648718,1.7955128890215426,2.328677745946245
10.0,2.0166774592144137,1.7859598275164745,2.3069035850901494
11.0,1.9991499135374242,1.77540016427891,2.270548662197279
12.0,1.9765196622809968,1.7655385309135494,2.2345882639171912
13.0,1.9488931181708828,1.7524305570756882,2.1934425516487277
14.0,1.9169274564318526,1.7322402279896383,2.141634341605316
15.0,1.8773532219359976,1.7057049255885457,2.082386963625389
16.0,1.829108753030618,1.676682968529275,2.017779201078753
17.0,1.780191382679288,1.6291241069441667,1.9579607648766881
18.0,1.7173010023562285,1.5626481619219306,1.890476068322444
19.0,1.6511671458143709,1.485143398973204,1.823508232650447
20.0,1.5823354135037528,1.404644928953961,1.7487725365373765
21.0,1.5103729191659765,1.3241243829331748,1.6726950927885695
22.0,1.4389183907782788,1.2490706118604906,1.5998284815246397
23.0,1.3662137014705598,1.1788274720599339,1.5337519719941837
24.0,1.2941354369454723,1.1138954937239978,1.4660642178567076
25.0,1.2274036986330343,1.061762820733832,1.404203009800749
26.0,1.165944816848051,1.0199894923619028,1.3396399142786477
27.0,1.1123153852972099,0.9878656505254335,1.2742621160170788
28.0,1.0647609386729926,0.9605967507723929,1.2187434249542088
29.0,1.024631330627252,0.93740376889968,1.1686130993644348
30.0,0.9910139361365946,0.9182102217749116,1.1190057583799355
31.0,0.9636800899842655,0.9050212169293406,1.0788087900042451
32.0,0.942653769620484,0.8915490060130669,1.0393368721787368
33.0,0.9259807332527643,0.8813314878063011,1.0064447978578515
34.0,0.9145172972121791,0.8742863866462148,0.9793126947158494
35.0,0.9057820049077927,0.8665140017235353,0.9583799014041899
36.0,0.8992382593869382,0.8606787720151855,0.9407774088189667
37.0,0.8951159380336753,0.8559716883695034,0.9289805250536216
38.0,0.8923507729437367,0.8534516265593154,0.9242081823355687
39.0,0.8909234033725213,0.8516162675916031,0.9213399198538686
40.0,0.8900393204528638,0.8503618181305994,0.9202063325684988
41.0,0.8899955202905556,0.8484931243942109,0.9223401430779987
42.0,0.891218119271974,0.8486657060208419,0.9246500505394782
43.0,0.8924898785478481,0.8473114944826916,0.9264085849203193
44.0,0.8944328015766272,0.8487905533224074,0.9311875327082675
45.0,0.8972132280501768,0.8488262878290458,0.9349156348377324
46.0,0.9004923084402717,0.8514712101929642,0.9380803627144472
47.0,0.9040817289528612,0.8556981993374718,0.9422605392582746
48.0,0.9079427464272606,0.8583482066990733,0.9458103694692214
49.0,0.911818268489182,0.8620849923761144,0.949006332830373
50.0,0.915971796829109,0.8653746574283134,0.9523312620833596
51.0,0.9198086382321764,0.8690841795656185,0.9560490983054355
52.0,0.924095164984755,0.8730385082284825,0.9600897370171565
53.0,0.9280928225985,0.8769711663399066,0.9628182487574052
54.0,0.9321749047135363,0.8808123681333896,0.9655526435573606
55.0,0.9359537749636635,0.8853066932376638,0.9688194595886486
56.0,0.9400067047867402,0.8906575037822795,0.9713117109965308
57.0,0.9434845299564159,0.8962855403961139,0.9739630336066645
58.0,0.9473721778820553,0.9001949642596263,0.9757393839981527
59.0,0.9505539935873979,0.9043906273890614,0.9777443659946643
