Istar[1],Istar[2],Istar[3],Istar[4],Istar[5],Istar[6],Istar[7],Istar[8],Istar[9],Istar[10],Istar[11],Istar[12],Istar[13],Istar[14],Istar[15],Istar[16],Istar[17],Istar[18],Istar[19],Istar[20],Istar[21],Istar[22],Istar[23],Istar[24],Istar[25],Istar[26],Istar[27],Istar[28],Istar[29],Istar[30],Istar[31],Istar[32],Istar[33],Istar[34],Istar[35],Istar[36],Istar[37],Istar[38],Istar[39],Istar[40],Istar[41],Istar[42],Istar[43],Istar[44],Istar[45],Istar[46],Istar[47],Istar[48],Istar[49],Istar[50],Rstar[1],Rstar[2],Rstar[3],Rstar[4],Rstar[5],Rstar[6],Rstar[7],Rstar[8],Rstar[9],Rstar[10],Rstar[11],Rstar[12],Rstar[13],Rstar[14],Rstar[15],Rstar[16],Rstar[17],Rstar[18],Rstar[19],Rstar[20],Rstar[21],Rstar[22],Rstar[23],Rstar[24],Rstar[25],Rstar[26],Rstar[27],Rstar[28],Rstar[29],Rstar[30],Rstar[31],Rstar[32],Rstar[33],Rstar[34],Rstar[35],Rstar[36],Rstar[37],Rstar[38],Rstar[39],Rstar[40],Rstar[41],Rstar[42],Rstar[43],Rstar[44],Rstar[45],Rstar[46],Rstar[47],Rstar[48],Rstar[49],Rstar[50],alarm[1],alarm[2],alarm[3],alarm[4],alarm[5],alarm[6],alarm[7],alarm[8],alarm[9],alarm[10],alarm[11],alarm[12],alarm[13],alarm[14],alarm[15],alarm[16],alarm[17],alarm[18],alarm[19],alarm[20],alarm[21],alarm[22],alarm[23],alarm[24],alarm[25],alarm[26],alarm[27],alarm[28],alarm[29],alarm[30],alarm[31],alarm[32],alarm[33],alarm[34],alarm[35],alarm[36],alarm[37],alarm[38],alarm[39],alarm[40],alarm[41],alarm[42],alarm[43],alarm[44],alarm[45],alarm[46],alarm[47],alarm[48],alarm[49],alarm[50]
9.0,18.0,27.0,38.0,56.0,92.0,134.0,182.0,278.0,421.0,624.0,913.0,1366.0,1952.0,2795.0,3823.0,5197.0,6274.0,7330.0,7972.0,8288.0,7924.0,7443.0,6847.0,6140.0,5248.0,4699.0,4128.0,3539.0,3142.0,2844.0,2674.0,2547.0,2573.0,2699.0,2748.0,2935.0,3037.0,3329.0,3569.0,3793.0,4151.0,4319.0,4556.0,4590.0,4734.0,4548.0,4534.0,4368.0,4199.0,1.0,3.0,9.0,17.0,23.0,35.0,50.0,65.0,80.0,164.0,238.0,316.0,493.0,775.0,1042.0,1559.0,2211.0,3087.0,3972.0,4874.0,5624.0,6581.0,6820.0,7058.0,6945.0,6723.0,6477.0,5783.0,5405.0,4891.0,4373.0,3992.0,3590.0,3283.0,3029.0,3007.0,2924.0,2921.0,2930.0,3102.0,3214.0,3332.0,3597.0,3817.0,3984.0,4269.0,4345.0,4309.0,4400.0,4489.0,0.0,0.002043373214701494,0.0030635004054685444,0.004082589389547753,0.005213694112584433,0.00670479418270431,0.009049891889497785,0.012069750641958144,0.015671900900959934,0.02084133576653402,0.028121533907650154,0.03808157595861095,0.05151086101376001,0.0701239072833787,0.09444744383052384,0.13451175547880345,0.18639366553797976,0.25196009920272655,0.32408282052963255,0.3995065940843434,0.47178361249312273,0.5374637846474992,0.592279889746971,0.6372274982713746,0.6733245665777925,0.701442675543362,0.7218383904694194,0.7365711974627727,0.7457678738783953,0.7488384177792065,0.7460293215809619,0.7360803585447886,0.7201028612177245,0.6973759989922869,0.669508049645057,0.6379661856528647,0.6060892345574693,0.5760587254138493,0.5489080960177056,0.5277730370903045,0.5146818270261424,0.5074682745937853,0.5076527139734368,0.5138670716393332,0.5249341503734903,0.5382542047530063,0.5534923290738687,0.5678144421464064,0.5814063488049963,0.5926385632814785
14.0,17.0,24.0,37.0,58.0,62.0,92.0,164.0,222.0,308.0,464.0,686.0,1003.0,1477.0,2151.0,3027.0,4010.0,5350.0,6622.0,7785.0,8210.0,8467.0,8103.0,7627.0,6578.0,5870.0,5036.0,4435.0,3939.0,3490.0,3001.0,2728.0,2554.0,2488.0,2570.0,2547.0,2683.0,2947.0,3115.0,3425.0,3731.0,3923.0,4292.0,4365.0,4663.0,4731.0,4754.0,4703.0,4541.0,4441.0,3.0,9.0,7.0,16.0,22.0,38.0,39.0,45.0,83.0,136.0,174.0,258.0,364.0,563.0,805.0,1235.0,1635.0,2290.0,3107.0,4222.0,5293.0,6083.0,6685.0,7087.0,7286.0,7006.0,6710.0,6216.0,5755.0,5150.0,4868.0,4155.0,3754.0,3530.0,3154.0,3049.0,2932.0,2750.0,2923.0,2977.0,3092.0,3226.0,3467.0,3699.0,3893.0,4091.0,4360.0,4394.0,4488.0,4578.0,0.0,0.0031767837650192865,0.003516556953939598,0.004158036190988312,0.005213694112584433,0.006795092333233499,0.007998287017960126,0.009821792224724901,0.013207844166086558,0.017273974589102514,0.02242762611155591,0.029756898823278144,0.03986891756564037,0.053603902490435895,0.07238851360714682,0.10402966137087999,0.14678225021776925,0.20028728235468407,0.2664459395457234,0.3407041163156477,0.41854457730460193,0.4905175515782181,0.5549593255310709,0.6085982466634019,0.652627782985082,0.6856022484995519,0.7111065971956776,0.729514422116927,0.7422688190372353,0.7496861375893784,0.7515719477591687,0.7474439452793841,0.7363947724194345,0.7182921763781918,0.6928534685693339,0.6632497599208345,0.6291171432234377,0.5948566588229349,0.5627501392775389,0.537373365190587,0.5185784723570903,0.5082376531710291,0.504120428538864,0.5069627187317325,0.5139383181218384,0.5269185260151958,0.5421041374414077,0.5582245528485131,0.5738840164785206,0.5873531154328723
5.0,7.0,13.0,21.0,27.0,42.0,67.0,96.0,141.0,240.0,350.0,560.0,801.0,1214.0,1750.0,2586.0,3552.0,4756.0,5946.0,7137.0,7876.0,8232.0,8194.0,7588.0,6947.0,6274.0,5336.0,4683.0,4044.0,3495.0,3136.0,2774.0,2710.0,2444.0,2528.0,2576.0,2552.0,2763.0,2925.0,3164.0,3525.0,3830.0,4116.0,4322.0,4531.0,4675.0,4693.0,4680.0,4619.0,4575.0,4.0,3.0,3.0,6.0,10.0,15.0,25.0,38.0,51.0,75.0,138.0,169.0,271.0,424.0,638.0,970.0,1402.0,2011.0,2803.0,3773.0,4711.0,5557.0,6296.0,6941.0,6913.0,7115.0,6951.0,6471.0,5775.0,5399.0,4855.0,4220.0,4013.0,3626.0,3154.0,3114.0,2851.0,2793.0,2738.0,2841.0,2885.0,3144.0,3326.0,3516.0,3667.0,4004.0,4135.0,4313.0,4474.0,4407.0,0.0,0.0011357210574052257,0.0013627111193802444,0.0018921548989901948,0.0026102387791472337,0.003312706879605498,0.0043466282999662376,0.005891742935877353,0.007866758311775301,0.010525271949214487,0.014866157420937665,0.0206322451434362,0.0292806184937211,0.04059055351632901,0.05652863719845502,0.08288848819430672,0.12050983227805823,0.1696466400829334,0.23114027713571295,0.3016717123328747,0.3777765043837864,0.45202513014963597,0.5200111503877942,0.5790257737414908,0.6265443037743235,0.6646366296696875,0.6944880825874248,0.7162846353050043,0.7319063165901879,0.7417632480965823,0.7455684957885371,0.743834018485793,0.7354072083827238,0.7210516737055097,0.698844154250434,0.6713843010467218,0.6396271689491502,0.6049060192239548,0.5725836141908971,0.543638120574236,0.5199251531631419,0.5055556844989091,0.49863995533698446,0.49922740060464954,0.5059259203394466,0.5170235661521669,0.5317481082958291,0.5466316741226582,0.562849865295936,0.5774932091261078
9.0,15.0,28.0,41.0,53.0,72.0,108.0,155.0,228.0,354.0,572.0,851.0,1201.0,1866.0,2625.0,3567.0,4828.0,6003.0,7293.0,8066.0,8358.0,8247.0,7733.0,7119.0,6147.0,5320.0,4724.0,4014.0,3623.0,3163.0,2841.0,2577.0,2535.0,2536.0,2525.0,2586.0,2724.0,2982.0,3164.0,3610.0,3844.0,4211.0,4370.0,4605.0,4756.0,4672.0,4780.0,4608.0,4601.0,4311.0,1.0,6.0,5.0,15.0,25.0,30.0,45.0,56.0,89.0,122.0,192.0,274.0,442.0,692.0,972.0,1488.0,2041.0,2828.0,3669.0,4699.0,5668.0,6434.0,6938.0,7179.0,7137.0,6873.0,6410.0,5987.0,5385.0,4833.0,4453.0,3947.0,3741.0,3324.0,3155.0,2844.0,2775.0,2768.0,2817.0,2967.0,3096.0,3347.0,3597.0,3798.0,4031.0,4174.0,4388.0,4462.0,4503.0,4527.0,0.0,0.002043373214701494,0.0027235734168231662,0.0039316787137596565,0.00527021576310982,0.006614487858759954,0.008223724412027456,0.010528841642650444,0.013572238771149214,0.017745408086192405,0.023870849562807495,0.03321921241972059,0.04599675975426465,0.06243311936010609,0.08621867484376267,0.12423049205257763,0.17333493781001486,0.23536480102945034,0.3059957185836255,0.3830881710392271,0.45833915491085053,0.5264251354279377,0.5849182832319639,0.6327158489942044,0.6710839565277483,0.6996834148426974,0.7208102134348631,0.7364162939652421,0.745502001837665,0.7496166255857961,0.7479590261480349,0.7396460527723712,0.7246667090474228,0.7024301750279702,0.6743302679297383,0.6418241763548638,0.6071920931744832,0.5737798516046353,0.5440616677773482,0.5213616365431565,0.507845099143749,0.5007417976601267,0.5023407840385758,0.5083577604390818,0.5197687552704182,0.5345161265666883,0.5501336543723765,0.566290714186545,0.5806894872144761,0.5946386948385386
9.0,12.0,40.0,44.0,75.0,128.0,218.0,326.0,454.0,713.0,1035.0,1505.0,2098.0,3143.0,4113.0,5334.0,6544.0,7656.0,8164.0,8370.0,7889.0,7332.0,6527.0,5842.0,4996.0,4503.0,3857.0,3459.0,3072.0,2857.0,2699.0,2540.0,2614.0,2630.0,2672.0,2922.0,3160.0,3399.0,3574.0,3728.0,4173.0,4320.0,4474.0,4488.0,4583.0,4634.0,4445.0,4363.0,4164.0,4075.0,4.0,3.0,9.0,18.0,24.0,38.0,55.0,104.0,188.0,223.0,363.0,591.0,835.0,1214.0,1712.0,2472.0,3209.0,4199.0,5112.0,5910.0,6640.0,6968.0,7126.0,7063.0,6524.0,6308.0,5643.0,5137.0,4717.0,4247.0,3944.0,3438.0,3290.0,3063.0,2846.0,2901.0,2836.0,3080.0,3047.0,3219.0,3383.0,3663.0,3704.0,4040.0,4047.0,4266.0,4328.0,4464.0,4358.0,4289.0,0.0,0.002043373214701494,0.0023835310329008985,0.004610597515951498,0.00594822623055391,0.008148584281960414,0.011599170982777518,0.016933551787669532,0.023915222782467493,0.032444209439652205,0.044853929207644416,0.06115786522474986,0.08273705500991346,0.10989062193088572,0.14712869555143426,0.20214343695384662,0.26825624983296736,0.341689851115746,0.4183647762291226,0.49011921759753796,0.5541683255009122,0.6065576843152967,0.6490287797658432,0.6821308775876658,0.7076533113778808,0.7259582821534067,0.7390501473152058,0.7464396272402205,0.7477448796731738,0.7434195151508621,0.7328283767215185,0.7155194337655786,0.690746230459494,0.6614377371285955,0.6282150259541353,0.5952130754981839,0.5650522913012517,0.540527599693869,0.5218758534236803,0.5106741022157169,0.5044594578827958,0.5070028610803798,0.5138670716393332,0.5248412924680445,0.5372980022004037,0.5512828025817215,0.5663331120966224,0.5790806506799309,0.590802036714578,0.6006326932894108
9.0,11.0,14.0,28.0,34.0,73.0,103.0,170.0,269.0,390.0,555.0,852.0,1250.0,1716.0,2439.0,3469.0,4650.0,5901.0,7075.0,7858.0,8248.0,8099.0,7708.0,6864.0,6289.0,5408.0,4945.0,4150.0,3753.0,3224.0,2929.0,2774.0,2670.0,2581.0,2592.0,2623.0,2859.0,3019.0,3266.0,3592.0,3828.0,4072.0,4253.0,4492.0,4614.0,4654.0,4598.0,4441.0,4470.0,4358.0,2.0,4.0,7.0,6.0,15.0,18.0,37.0,59.0,90.0,125.0,214.0,329.0,447.0,673.0,968.0,1420.0,1963.0,2799.0,3681.0,4522.0,5507.0,6296.0,6787.0,6892.0,7039.0,6844.0,6363.0,5950.0,5496.0,5047.0,4438.0,4104.0,3732.0,3439.0,3153.0,3002.0,2883.0,2883.0,2946.0,3061.0,3179.0,3328.0,3613.0,3703.0,3900.0,4196.0,4336.0,4378.0,4356.0,4434.0,0.0,0.002043373214701494,0.0022701579214413625,0.0025724577170644913,0.003516556953939598,0.004354171244662752,0.006381158686298294,0.008792458669350411,0.012478652853222583,0.017795019564949888,0.024713597411817334,0.03363865516601183,0.04639426099924726,0.06359649340037687,0.08504556589082302,0.12045268840165146,0.1684991339952402,0.2288375993735099,0.29905532746632324,0.37489519523988224,0.44927112742077446,0.5176681228521864,0.5761139874201586,0.6245173241923305,0.6621383584897632,0.6923116855315673,0.714360783307959,0.7310820967531371,0.7415607433651303,0.7470476517848633,0.7460334693855543,0.7387943437547793,0.7251113694402609,0.7046172766091754,0.6780545742607891,0.6469391131748577,0.6139653054516894,0.5822173169929733,0.5552057734778262,0.5327537838969353,0.5187274182003389,0.5098925564711795,0.5092696217398853,0.5132491664316919,0.523197819982623,0.5361056434546133,0.5500970091940314,0.5640092957559539,0.57702477577579,0.5897737276018415
8.0,13.0,21.0,24.0,33.0,60.0,78.0,139.0,195.0,305.0,481.0,698.0,942.0,1408.0,2040.0,2946.0,3949.0,5166.0,6457.0,7519.0,8218.0,8395.0,7966.0,7395.0,6688.0,5870.0,5123.0,4500.0,3996.0,3485.0,3095.0,2861.0,2664.0,2561.0,2508.0,2618.0,2838.0,2992.0,3106.0,3427.0,3623.0,3845.0,4153.0,4429.0,4429.0,4566.0,4620.0,4562.0,4485.0,4314.0,3.0,4.0,10.0,11.0,10.0,17.0,32.0,38.0,79.0,100.0,151.0,275.0,397.0,513.0,748.0,1140.0,1640.0,2241.0,3077.0,4044.0,5029.0,6075.0,6742.0,6882.0,7196.0,6995.0,6620.0,6296.0,5712.0,5218.0,4652.0,4275.0,3901.0,3544.0,3238.0,3056.0,3007.0,2942.0,2861.0,2970.0,3149.0,3320.0,3416.0,3663.0,3764.0,4041.0,4079.0,4341.0,4393.0,4378.0,0.0,0.001816537186474343,0.0023835310329008985,0.0031767837650192865,0.003743008352863453,0.004489934520992445,0.006004706330079657,0.007665405236883971,0.010625218518834356,0.014316184111507146,0.019713068550731516,0.027649477438073555,0.038175990624819356,0.051051875662080914,0.06902326626469013,0.09924392380479441,0.14115027576840466,0.19424795019840935,0.2588468289054069,0.3323526858311925,0.40864022923225474,0.4820196434324331,0.5471852526415328,0.6010425804610413,0.6445937148746705,0.6788152927441576,0.7048100528659014,0.7242843585943071,0.7378585403109412,0.7460998250875428,0.7483251261681791,0.7447902662816497,0.7350007672184253,0.7180713506190674,0.694308550188732,0.6644615299397041,0.6313118187739248,0.5991653850017192,0.5693468747424046,0.5434671046604773,0.5249341503734903,0.5131857473432282,0.5079653018666106,0.5092216710459507,0.5167088371335482,0.5270957132221179,0.5400483408304879,0.5544732801271932,0.5687640644223455,0.5824351254728952
5.0,11.0,13.0,20.0,49.0,65.0,93.0,108.0,178.0,278.0,442.0,618.0,956.0,1434.0,2078.0,2759.0,3880.0,5052.0,6177.0,7522.0,8068.0,8258.0,7697.0,7527.0,6720.0,6044.0,5233.0,4538.0,3926.0,3670.0,3097.0,2852.0,2669.0,2481.0,2511.0,2521.0,2641.0,2875.0,3007.0,3384.0,3568.0,3908.0,4154.0,4507.0,4598.0,4664.0,4690.0,4719.0,4695.0,4567.0,4.0,4.0,6.0,5.0,14.0,23.0,33.0,52.0,68.0,81.0,152.0,209.0,309.0,500.0,815.0,1125.0,1537.0,2236.0,3057.0,4023.0,4996.0,5888.0,6354.0,6856.0,7147.0,6959.0,6591.0,6377.0,5693.0,5170.0,4765.0,4415.0,3981.0,3567.0,3279.0,3097.0,2846.0,2733.0,2823.0,2905.0,3053.0,3136.0,3262.0,3676.0,3833.0,4102.0,4218.0,4434.0,4506.0,4514.0,0.0,0.0011357210574052257,0.001816537186474343,0.0021945687208742015,0.002780235927446917,0.004444682143542211,0.006155304309421239,0.008277392463661992,0.010287858557344265,0.01359403590991437,0.01846453040622953,0.02573883623682316,0.034982313699752465,0.04837652173369378,0.06698010529458553,0.09786771552612561,0.137248955229465,0.18978412400437494,0.25340563094621615,0.3242037174546286,0.40139903185062986,0.4742629285342096,0.5396060831869649,0.5926916733778057,0.6380901381248887,0.6733139077191912,0.700994065111061,0.7211563936506592,0.7349358521019258,0.7428154088961348,0.7466134968637957,0.743352462060263,0.7339645674063517,0.7182829787439473,0.6941239213245642,0.6650958337476862,0.6322484313997663,0.6006522212298405,0.5691994908568454,0.5423353072745775,0.5220704888865498,0.5089338689060624,0.5038700444760695,0.5057086414692148,0.5124002549784836,0.5241752817906602,0.5380134573908794,0.5529755589414453,0.568981832382637,0.5840515326904634
4.0,14.0,20.0,37.0,55.0,74.0,119.0,162.0,249.0,366.0,542.0,803.0,1183.0,1753.0,2452.0,3421.0,4500.0,5813.0,7055.0,7861.0,8477.0,8293.0,7876.0,7183.0,6225.0,5593.0,4825.0,4334.0,3661.0,3243.0,2992.0,2687.0,2496.0,2478.0,2588.0,2724.0,2865.0,3096.0,3283.0,3518.0,3861.0,4178.0,4254.0,4407.0,4658.0,4694.0,4618.0,4611.0,4600.0,4332.0,2.0,2.0,8.0,10.0,19.0,27.0,47.0,78.0,87.0,131.0,211.0,288.0,422.0,645.0,942.0,1323.0,1973.0,2735.0,3469.0,4499.0,5562.0,6262.0,6828.0,7217.0,7024.0,6988.0,6635.0,6161.0,5505.0,4964.0,4491.0,4144.0,3691.0,3377.0,3109.0,2893.0,2936.0,2935.0,2961.0,2993.0,3151.0,3418.0,3610.0,3823.0,3950.0,4184.0,4284.0,4336.0,4447.0,4499.0,0.0,0.0009086796276764897,0.002043373214701494,0.0028746663224532565,0.00425233669067826,0.005891742935877353,0.007697624462651209,0.010432455419524311,0.013684333233519919,0.018365372292463822,0.02469142912023825,0.033359046804073755,0.045255521736060844,0.061465277264424856,0.08366264255131661,0.1193805560240363,0.16679521954341336,0.22529516337476552,0.2947226723517492,0.3706097383501453,0.4455114985556172,0.5160551228440313,0.5760932650082938,0.6256481632586834,0.6650357355199128,0.6946974043793572,0.7176568377075738,0.7339558792807077,0.7449361042642144,0.7499231516242524,0.7491950534625134,0.7429413810325036,0.7294790891429475,0.708577551597237,0.6818195478208908,0.6497378286129682,0.6164431279025124,0.5838006520611807,0.5551405504827298,0.5333014275526987,0.5172594789967124,0.5096211176699432,0.5083737725346804,0.5130985326639559,0.5222417028399873,0.5350314200186028,0.549987055826618,0.565279008504578,0.5801288025782239,0.593672967625636
9.0,14.0,16.0,21.0,41.0,66.0,107.0,161.0,249.0,343.0,570.0,842.0,1256.0,1716.0,2481.0,3599.0,4760.0,6060.0,7279.0,7997.0,8648.0,8390.0,7866.0,7080.0,6068.0,5360.0,4743.0,3986.0,3642.0,3156.0,2847.0,2579.0,2553.0,2513.0,2578.0,2691.0,2855.0,2966.0,3253.0,3524.0,3868.0,4145.0,4243.0,4543.0,4642.0,4651.0,4576.0,4659.0,4535.0,4262.0,4.0,4.0,5.0,9.0,11.0,21.0,43.0,54.0,85.0,122.0,200.0,293.0,462.0,664.0,948.0,1385.0,1988.0,2748.0,3691.0,4710.0,5601.0,6561.0,6919.0,7345.0,7335.0,6776.0,6579.0,6013.0,5366.0,4960.0,4414.0,3843.0,3501.0,3274.0,3171.0,2988.0,2822.0,2897.0,2913.0,2885.0,3191.0,3462.0,3589.0,3755.0,4020.0,4173.0,4209.0,4359.0,4488.0,4398.0,0.0,0.002043373214701494,0.0026102387791472337,0.0029502042285523,0.003403312037823958,0.004580433132375328,0.006305879572382045,0.008856823215863674,0.012282240472318184,0.017125054057294364,0.023071788093597334,0.032459759989001635,0.045146999795240506,0.06256427566147649,0.08410897408034856,0.12015262239889668,0.16992989862332952,0.23151506413724154,0.30337280961438606,0.38073526539265734,0.45571420899163206,0.526378853802939,0.5858034863592194,0.6341682462350724,0.672235577542861,0.7003590146789143,0.7216612312196538,0.7370654211414474,0.7466341877202913,0.7513933446163199,0.7495879974103892,0.7416409203860861,0.726530376724613,0.7045979920911443,0.6769443922185282,0.643322152551537,0.6085918664083751,0.5752843037592926,0.5458407355670061,0.524531635588227,0.5101000263814585,0.5030695877055467,0.5043545448962565,0.5091817085709893,0.5201440250231686,0.5339699020224313,0.5494368875555593,0.5640448126688382,0.5790257737414908,0.5922400177287683
